VendorNumber,VendorName,Brand,Description,PurchasePrice,Volume,ActualPrice,TotalPurchasedQuantity,TotalPurchasedDollar,TotalSalesDollars,TotalSalesPrice,TotalSalesQuantity,TotalExcisetax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
1655,FABRIZIA SPIRITS LLC,5669,Fabrizia Blood Orange,13.38,750.0,16.99,3254,43538.520000000004,47194.62,33598.45,2738.0,2158.26,1824.89,3656.1,7.75,0.8414259373079287,1.08,13.38,Large,6904.080000000001
3252,E & J GALLO WINERY,10298,Alamos Torrontes,4.51,750.0,9.99,3257,14689.07,31632.47,15700.89,3321.0,369.67,61966.91,16943.4,53.56,1.0196499846484495,2.15,4.51,Large,-288.64
1128,BROWN-FORMAN CORP,5298,Southern Comfort 100 Proof,12.77,750.0,16.99,3258,41604.66,45346.16,36740.07,2584.0,2037.86,68601.68,3741.5,8.25,0.7931246163290362,1.09,12.770000000000001,Large,8606.98
4425,MARTIGNETTI COMPANIES,44035,De Loach Pnt Nr,6.84,750.0,11.99,3258,22284.72,33177.08,15113.0,3292.0,366.94,144929.24,10892.36,32.83,1.0104358502148558,1.49,6.840000000000001,Large,-232.56
2242,DELICATO VINEYARDS INC,22569,Bota Box Svgn Bl,11.72,3000.0,17.99,3263,38242.36,57590.75,39178.78,3125.0,1406.25,7982.65,19348.39,33.6,0.9577076310144039,1.51,11.72,Large,1617.3600000000001
8352,LUXCO INC,15156,Yago Sant'Gria Red,8.84,3000.0,14.49,3265,28862.6,48184.97,32974.23,3253.0,1463.85,10261.6,19322.37,40.1,0.9963246554364472,1.67,8.84,Large,106.08
9815,WINE GROUP INC,10283,M D 20/20 Orange Jubilee,2.57,750.0,3.99,3267,8396.19,12811.89,1145.13,3211.0,360.92,27100.41,4415.7,34.47,0.982858891949801,1.53,2.5700000000000003,Large,143.92
1128,BROWN-FORMAN CORP,5296,Southern Comfort 100 Proof,21.01,1750.0,28.99,3271,68723.71,85149.07,61595.08,2893.0,5318.02,68601.68,16425.36,19.29,0.8844390094772241,1.24,21.01,Large,7941.780000000001
6785,PALM BAY INTERNATIONAL INC,32367,Cavit Pinot Noir Delle Vene,3.94,750.0,6.99,3272,12891.68,23083.58,12491.49,3242.0,360.28,13605.41,10191.9,44.15,0.9908312958435208,1.79,3.94,Large,118.2
3089,SIDNEY FRANK IMPORTING CO,5054,Jagermeister Spice,1.42,50.0,1.99,3273,4647.66,12369.84,5850.6,6216.0,319.15,8549.55,7722.18,62.43,1.8991750687442712,2.66,1.42,Large,-4179.0599999999995
1590,DIAGEO CHATEAU ESTATE WINES,44234,A by Acacia Pnt Nr Cal,9.45,750.0,13.99,3276,30958.2,47345.5,23047.57,3150.0,350.56,7259.75,16387.3,34.61,0.9615384615384616,1.53,9.450000000000001,Large,1190.6999999999998
9552,M S WALKER INC,31618,Chartron La Fleur Brdx Whit,6.57,750.0,9.99,3276,21523.32,32626.77,17405.36,3123.0,347.3,55551.82,11103.45,34.03,0.9532967032967034,1.52,6.57,Large,1005.21
3252,E & J GALLO WINERY,41786,Ecco Domani Colle Pnt Grigio,5.86,750.0,8.49,3279,19214.94,28127.37,2504.55,3313.0,372.55,61966.91,8912.43,31.69,1.0103690149435804,1.46,5.859999999999999,Large,-199.24
6785,PALM BAY INTERNATIONAL INC,45535,Citra Pnt Grigio,6.57,1500.0,10.99,3279,21543.030000000002,35711.88,21880.73,3312.0,738.57,13605.41,14168.85,39.68,1.010064043915828,1.66,6.570000000000001,Large,-216.81
1485,CASTLE BRANDS CORP.,8520,Brady's Irish Cream,12.3,1750.0,15.99,3283,40380.9,54299.23,34105.07,3177.0,5838.83,8497.59,13918.33,25.63,0.9677124581175753,1.34,12.3,Large,1303.8000000000002
3960,DIAGEO NORTH AMERICA INC,3286,Ciroc Snap Frost Vodka,36.08,1750.0,47.99,3283,118450.64,164221.13,82856.59,3287.0,6041.22,257032.07,45770.49,27.87,1.001218397806884,1.39,36.08,Large,-144.32
3252,E & J GALLO WINERY,13492,Barefoot Cellars Pnt Nr,5.84,1500.0,10.99,3285,19184.399999999998,31755.79,19288.86,3009.0,671.77,61966.91,12571.39,39.59,0.9159817351598174,1.66,5.839999999999999,Large,1611.84
3252,E & J GALLO WINERY,10927,Barefoot Sparklng Pnt Grigio,6.57,750.0,9.99,3290,21615.3,31828.14,18541.44,3186.0,353.82,61966.91,10212.84,32.09,0.9683890577507599,1.47,6.569999999999999,Large,683.28
4425,MARTIGNETTI COMPANIES,11888,Penfolds Koonunga Hills Shir,7.53,750.0,10.99,3290,24773.7,48732.74,28569.23,3726.0,413.41,144929.24,23959.04,49.16,1.1325227963525837,1.97,7.53,Large,-3283.08
3252,E & J GALLO WINERY,13489,Don Miguel Gascon Malbec Rsv,12.83,750.0,18.99,3295,42274.85,61413.66,33916.14,3234.0,359.53,61966.91,19138.81,31.16,0.9814871016691957,1.45,12.83,Large,782.63
9165,ULTRA BEVERAGE COMPANY LLP,24378,Napa Highlands Meritage,6.84,750.0,9.99,3298,22558.32,32947.02,6273.72,3298.0,370.33,68054.7,10388.7,31.53,1.0,1.46,6.84,Large,0.0
480,BACARDI USA INC,4903,Bacardi Superior Rum,2.87,200.0,3.99,3300,9471.0,39756.36,12895.68,9964.0,2092.44,89286.27,30285.36,76.18,3.0193939393939395,4.2,2.87,Large,-19125.68
17035,PERNOD RICARD USA,23270,Campo Viejo Gr Cava Brut Rsv,6.7,750.0,9.99,3311,22183.7,31702.09,16717.7,3091.0,343.8,123780.22,9518.39,30.02,0.9335548172757475,1.43,6.7,Large,1474.0
4425,MARTIGNETTI COMPANIES,12465,Cline Cashmere Red Cal,6.16,750.0,14.99,3312,20401.920000000002,47964.35,20365.69,3665.0,408.8,144929.24,27562.43,57.46,1.1065821256038648,2.35,6.16,Large,-2174.48
9552,M S WALKER INC,25992,Murphy-Goode Cab Svgn Cal,7.43,750.0,12.99,3314,24623.02,41579.08,22830.06,3292.0,365.81,55551.82,16956.06,40.78,0.9933614966807484,1.69,7.43,Large,163.45999999999998
12546,JIM BEAM BRANDS COMPANY,8553,Dekuyper Blue Curacao,5.22,750.0,6.99,3324,17351.28,20909.31,11890.11,2969.0,2338.22,123880.97,3558.03,17.02,0.8932009626955475,1.21,5.22,Large,1853.1
480,BACARDI USA INC,743,Angels Envy Whiskey,36.5,750.0,45.99,3333,121654.5,160767.84,96280.74,3216.0,2533.55,89286.27,39113.34,24.33,0.9648964896489649,1.32,36.5,Large,4270.5
9552,M S WALKER INC,22515,Justin Vyds 13 Svgn Bl C Cst,8.78,750.0,12.99,3335,29281.3,41898.12,23262.26,3188.0,354.4,55551.82,12616.82,30.11,0.9559220389805098,1.43,8.78,Large,1290.6599999999999
3252,E & J GALLO WINERY,24094,Gallo Copperidge Cab Svgn,4.57,1500.0,6.99,3336,15245.52,22934.19,3655.77,3281.0,737.96,61966.91,7688.67,33.52,0.9835131894484412,1.5,4.57,Large,251.35000000000002
8004,SAZERAC CO INC,2598,Firefly Apple Pie Moonshine,11.44,750.0,16.99,3336,38163.840000000004,53521.67,41990.68,3233.0,2549.1,50293.62,15357.83,28.69,0.9691247002398081,1.4,11.440000000000001,Large,1178.32
4425,MARTIGNETTI COMPANIES,44547,Silver Oak Cab Svgn Alex Vly,45.15,750.0,74.99,3342,150891.3,229163.53,124354.01,3179.0,353.56,144929.24,78272.23,34.16,0.9512268102932376,1.52,45.15,Large,7359.45
2000,SOUTHERN WINE & SPIRITS NE,20459,Hardys Nottage Hill Chard,4.82,750.0,6.99,3346,16127.720000000001,22759.44,8660.61,3256.0,364.05,19016.59,6631.72,29.14,0.9731022115959355,1.41,4.82,Large,433.8
3252,E & J GALLO WINERY,18860,Barefoot Refresh Summer Red,3.86,750.0,5.99,3349,12927.14,20033.19,11228.05,3381.0,375.56,61966.91,7106.05,35.47,1.0095550910719617,1.55,3.86,Large,-123.52
653,STATE WINE & SPIRITS,2085,Jesse James America's Outlaw,10.6,750.0,13.99,3352,35531.2,47752.06,36596.0,3394.0,2676.03,8014.98,12220.86,25.59,1.0125298329355608,1.34,10.6,Large,-445.2
4425,MARTIGNETTI COMPANIES,25509,Lockwood Pnt Nr,5.33,750.0,7.99,3355,17882.15,26806.45,7750.3,3355.0,376.01,144929.24,8924.3,33.29,1.0,1.5,5.33,Large,0.0
9165,ULTRA BEVERAGE COMPANY LLP,6881,Midnight Moon Cranberry,13.86,750.0,18.99,3355,46500.3,52734.89,17164.22,4311.0,3394.8,68054.7,6234.59,11.82,1.2849478390461997,1.13,13.860000000000001,Large,-13250.16
2000,SOUTHERN WINE & SPIRITS NE,25587,Geyser Peak Znfdl,5.44,750.0,7.99,3356,18256.64,26718.56,9132.57,3344.0,374.24,19016.59,8461.92,31.67,0.9964243146603099,1.46,5.4399999999999995,Large,65.28
9552,M S WALKER INC,31160,Monsanto Chianti Clsc RSV,13.24,750.0,21.99,3357,44446.68,72431.1,39440.11,3290.0,365.7,55551.82,27984.42,38.64,0.9800417039022937,1.63,13.24,Large,887.08
4425,MARTIGNETTI COMPANIES,26966,De Loach Cab Svgn Cal,6.53,750.0,11.99,3363,21960.39,35659.59,18444.03,3441.0,382.44,144929.24,13699.2,38.42,1.023193577163247,1.62,6.53,Large,-509.34000000000003
3664,WILLIAM GRANT & SONS INC,3476,Reyka Vodka,15.5,750.0,19.99,3368,52204.0,81445.84,64273.18,3916.0,3087.67,30234.42,29241.84,35.9,1.16270783847981,1.56,15.5,Large,-8494.0
9625,WESTERN SPIRITS BEVERAGE CO,2514,Bird Dog Peach Whiskey,11.41,750.0,14.99,3369,38440.29,47354.41,34873.48,3059.0,2411.32,1933.19,8914.12,18.82,0.9079845651528643,1.23,11.41,Large,3537.1
1392,CONSTELLATION BRANDS INC,39598,R M Woodbridge Cab Svgn Cal,4.76,187.0,7.99,3375,16065.0,24880.5,11757.09,3150.0,90.85,79528.99,8815.5,35.43,0.9333333333333333,1.55,4.76,Large,1071.0
4425,MARTIGNETTI COMPANIES,16695,Ch Hyot Brdx Castillon,10.27,750.0,15.99,3376,34671.52,43333.34,22808.45,2766.0,307.53,144929.24,8661.82,19.99,0.8193127962085308,1.25,10.27,Large,6264.7
2242,DELICATO VINEYARDS INC,25524,Z Alexander Brown Uncaged Ca,13.24,750.0,19.99,3380,44751.2,45340.04,21870.61,2996.0,333.83,7982.65,588.84,1.3,0.8863905325443787,1.01,13.239999999999998,Large,5084.16
10000,MAJESTIC FINE WINES,12109,La Crema Pnt Nr Monterey,12.33,750.0,20.99,3381,41687.73,61101.23,29764.54,3177.0,353.86,17587.59,19413.5,31.77,0.9396628216503993,1.47,12.33,Large,2515.32
12546,JIM BEAM BRANDS COMPANY,1993,Maker's Mark 46,17.16,375.0,22.99,3381,58017.96,62422.68,42311.91,3132.0,1228.07,123880.97,4404.72,7.06,0.9263531499556344,1.08,17.16,Large,4272.84
480,BACARDI USA INC,5560,Bacardi Mojito Cocktail,12.79,1750.0,15.99,3385,43294.149999999994,59087.82,45343.02,3418.0,6283.62,89286.27,15793.67,26.73,1.0097488921713442,1.36,12.79,Large,-422.07
4425,MARTIGNETTI COMPANIES,24631,Acumen Moutainside Red Napa,16.77,750.0,24.99,3385,56766.450000000004,114829.05,44657.13,4595.0,512.88,144929.24,58062.6,50.56,1.3574593796159526,2.02,16.77,Large,-20291.7
8004,SAZERAC CO INC,9129,Peychaud's Bitters,3.84,150.0,4.99,3390,13017.6,16651.63,12475.0,3337.0,532.14,50293.62,3634.03,21.82,0.9843657817109145,1.28,3.8400000000000003,Large,203.51999999999998
3252,E & J GALLO WINERY,38898,L Martini Cab Svgn Napa,20.13,750.0,29.99,3391,68260.83,97287.56,54161.94,3244.0,360.54,61966.91,29026.73,29.84,0.956649955765261,1.43,20.13,Large,2959.1099999999997
4425,MARTIGNETTI COMPANIES,46985,Rodney Strong Cab Svgn Alexa,15.75,750.0,22.99,3393,53439.75,66305.07,36386.76,2793.0,310.28,144929.24,12865.32,19.4,0.8231653404067197,1.24,15.75,Large,9450.0
3252,E & J GALLO WINERY,44145,Red Rock Merlot Cal,5.8,750.0,8.99,3398,19708.399999999998,32865.43,19596.0,3357.0,372.66,61966.91,13157.03,40.03,0.9879340788699235,1.67,5.799999999999999,Large,237.79999999999998
660,SAZERAC NORTH AMERICA INC.,1282,Small Batch 1792,18.7,750.0,29.99,3400,63580.0,95005.77,79257.35,3323.0,2620.85,17932.33,31425.77,33.08,0.9773529411764705,1.49,18.7,Large,1439.8999999999999
3960,DIAGEO NORTH AMERICA INC,3252,Smirnoff Sourced Cran Apple,8.02,750.0,12.99,3400,27268.0,29118.1,21317.82,2690.0,2120.36,257032.07,1850.1,6.35,0.7911764705882353,1.07,8.02,Large,5694.2
3664,WILLIAM GRANT & SONS INC,3532,Milagro Reposado Tequila,20.58,750.0,27.99,3405,70074.90000000001,89568.5,71237.41,3350.0,2641.17,30234.42,19493.6,21.76,0.9838472834067548,1.28,20.580000000000002,Large,1131.8999999999999
17035,PERNOD RICARD USA,5776,Malibu Black,16.29,1750.0,21.99,3408,55516.32,75531.02,57576.11,3398.0,6246.64,123780.22,20014.7,26.5,0.9970657276995305,1.36,16.29,Large,162.89999999999998
2000,SOUTHERN WINE & SPIRITS NE,21859,Tiefenbrunner Pnt Grigio,8.49,750.0,13.99,3410,28950.899999999998,43892.81,17919.47,3319.0,370.49,19016.59,14941.91,34.04,0.9733137829912023,1.52,8.49,Large,772.59
2242,DELICATO VINEYARDS INC,18368,Sequin Delicately Pnt Grigio,5.4,750.0,7.99,3411,18419.399999999998,26327.05,15420.7,3295.0,365.84,7982.65,7907.65,30.04,0.9659923776018763,1.43,5.3999999999999995,Large,626.4000000000001
480,BACARDI USA INC,4232,Castillo Silver Label Rum,6.48,1000.0,8.29,3412,22109.760000000002,29429.5,4965.71,3550.0,3727.5,89286.27,7319.74,24.87,1.0404454865181711,1.33,6.48,Large,-894.24
9819,TREASURY WINE ESTATES,25538,St Clement Svgn Bl,8.27,750.0,11.99,3412,28217.239999999998,37001.14,16821.97,3086.0,344.13,14836.57,8783.9,23.74,0.9044548651817116,1.31,8.27,Large,2696.02
17035,PERNOD RICARD USA,1862,John Power Irish Whiskey,19.22,750.0,25.99,3427,65866.94,86015.26,61277.68,3274.0,2580.06,123780.22,20148.32,23.42,0.9553545374963525,1.31,19.220000000000002,Large,2940.66
12546,JIM BEAM BRANDS COMPANY,2696,McClelland Highland Sgl Malt,25.19,1750.0,37.99,3439,86628.40999999999,125199.8,99736.79,3420.0,6287.9,123880.97,38571.39,30.81,0.994475138121547,1.45,25.189999999999998,Large,478.61
8320,SHAW ROSS INT L IMP LTD,8696,Gekkeikan Plum Wine,7.48,750.0,10.99,3442,25746.16,37208.8,22674.16,3420.0,379.39,3151.92,11462.64,30.81,0.9936083672283557,1.45,7.4799999999999995,Large,164.56
2000,SOUTHERN GLAZERS W&S OF NE,27276,Zaccagnini Rsl,6.12,750.0,8.99,3444,21077.28,27383.54,11642.05,3046.0,340.15,19016.59,6306.26,23.03,0.8844367015098722,1.3,6.119999999999999,Large,2435.76
9552,M S WALKER INC,7282,Colombo Marsala Sweet,6.12,750.0,9.99,3444,21077.28,32804.84,20073.05,3416.0,379.21,55551.82,11727.56,35.75,0.991869918699187,1.56,6.119999999999999,Large,171.36
7245,PROXIMO SPIRITS INC.,3183,Jose Cuervo Tradicional Slvr,13.7,750.0,18.49,3446,47210.200000000004,66976.49,55898.77,3451.0,2721.73,38994.78,19766.29,29.51,1.0014509576320372,1.42,13.700000000000001,Large,-68.5
3664,WILLIAM GRANT & SONS INC,2125,Glenfiddich 14 Yr Barrel Rsv,36.76,750.0,49.99,3449,126785.24,145728.39,109417.58,2861.0,2255.59,30234.42,18943.15,13.0,0.8295158016816468,1.15,36.76,Large,21614.879999999997
5992,MCCORMICK DISTILLING CO,2912,Platte Valley KY Moonshine,12.87,750.0,16.99,3453,44440.11,56848.54,45889.99,3346.0,2638.6,1567.85,12408.43,21.83,0.9690124529394729,1.28,12.870000000000001,Large,1377.09
1392,CONSTELLATION BRANDS INC,8124,Mouton Cadet White Brdx,6.75,750.0,9.99,3455,23321.25,38801.05,20855.31,3495.0,388.43,79528.99,15479.8,39.9,1.0115774240231548,1.66,6.75,Large,-270.0
6359,OLE SMOKY DISTILLERY LLC,1715,Ole Smoky Apple Pie Moonshne,13.76,750.0,19.99,3455,47540.8,65401.38,47699.8,3462.0,2728.73,1922.0,17860.58,27.31,1.002026049204052,1.38,13.760000000000002,Large,-96.32
3924,HEAVEN HILL DISTILLERIES,653,Dom de Canton Ginger Liqueur,21.73,750.0,29.99,3456,75098.88,115161.6,87453.76,3340.0,2632.93,14069.87,40062.72,34.79,0.9664351851851852,1.53,21.73,Large,2520.68
4692,KOBRAND CORPORATION,28548,St Francis Old Vines Znfdl,11.03,750.0,18.99,3457,38130.71000000001,59893.29,35661.77,3571.0,396.43,9139.38,21762.58,36.34,1.0329765692797224,1.57,11.030000000000001,Large,-1257.4199999999998
8352,LUXCO INC,1135,Rebel Reserve Bourbon,15.62,750.0,19.99,3459,54029.58,69740.17,56916.34,3383.0,2667.95,10261.6,15710.59,22.53,0.9780283318878289,1.29,15.620000000000001,Large,1187.12
4425,MARTIGNETTI COMPANIES,5375,Petrone Limoncello,14.72,750.0,18.99,3460,50931.2,68301.82,53817.07,3418.0,2694.85,144929.24,17370.62,25.43,0.9878612716763006,1.34,14.719999999999999,Large,618.24
3664,WILLIAM GRANT & SONS INC,2967,Glenfiddich Solera 15-Yr RS,40.73,750.0,59.99,3463,141047.99,174601.2,133957.22,2980.0,2349.42,30234.42,33553.21,19.22,0.8605255558764078,1.24,40.73,Large,19672.59
8112,MOET HENNESSY USA INC,2965,Ardbeg 10 Yr Single Malt Sc,34.64,750.0,46.99,3464,119992.96,139529.88,106719.21,3112.0,2453.62,48347.26,19536.92,14.0,0.8983833718244804,1.16,34.64,Large,12193.28
1392,CONSTELLATION BRANDS INC,15321,Blufeld Rsl,5.99,750.0,8.99,3465,20755.35,32045.88,17356.53,3412.0,379.26,79528.99,11290.53,35.23,0.9847041847041847,1.54,5.989999999999999,Large,317.47
1392,CONSTELLATION BRANDS INC,46568,R M Woodbridge Cab/Merlot,6.03,1500.0,8.99,3465,20893.95,34622.03,18875.57,3397.0,759.33,79528.99,13728.08,39.65,0.9803751803751803,1.66,6.03,Large,410.04
9165,ULTRA BEVERAGE COMPANY LLP,27817,Clos Pegase Carneros Chard,10.95,750.0,26.99,3469,37985.55,74586.03,28446.63,4597.0,513.41,68054.7,36600.48,49.07,1.3251657538195445,1.96,10.950000000000001,Large,-12351.599999999999
8004,SAZERAC CO INC,18877,Di Padrino Sweet Vermouth,5.15,1500.0,7.99,3470,17870.5,26902.33,18049.41,3367.0,750.06,50293.62,9031.83,33.57,0.9703170028818444,1.51,5.15,Large,530.45
12546,JIM BEAM BRANDS COMPANY,1239,Booker's Bourbon,39.99,750.0,49.99,3473,138885.27,181998.5,140387.63,3550.0,2799.29,123880.97,43113.23,23.69,1.0221710336884537,1.31,39.989999999999995,Large,-3079.23
9552,M S WALKER INC,23354,Paul Dolan Deep Red 09 Mendo,10.88,750.0,15.99,3474,37797.12,69221.36,24639.67,3464.0,387.38,55551.82,31424.24,45.4,0.9971214738054116,1.83,10.88,Large,108.80000000000001
3252,E & J GALLO WINERY,20447,Barefoot Bubbly Pink Moscato,6.53,187.0,9.99,3486,22763.579999999998,33476.49,19300.68,3351.0,97.49,61966.91,10712.91,32.0,0.9612736660929432,1.47,6.529999999999999,Large,881.5500000000001
17035,PERNOD RICARD USA,1758,Aberlour Glenlivet 12 Yr,29.76,750.0,39.99,3486,103743.36,143989.54,112773.01,3446.0,2717.04,123780.22,40246.18,27.95,0.9885255306942053,1.39,29.76,Large,1190.4
3252,E & J GALLO WINERY,8189,Camarena Silver Tequila,25.59,1750.0,31.99,3490,89309.09999999999,136885.21,102112.08,4279.0,7866.39,61966.91,47576.11,34.76,1.2260744985673353,1.53,25.589999999999996,Large,-20190.51
10754,PERFECTA WINES,17187,The Messenger Telegram Red 2,11.03,750.0,16.99,3490,38494.7,39487.14,16106.11,3686.0,411.69,28720.52,992.44,2.51,1.056160458452722,1.03,11.03,Large,-2161.8799999999997
8004,SAZERAC CO INC,3758,Margaritaville Gold Tequila,14.59,1750.0,22.99,3492,50948.280000000006,72632.29,57320.7,3471.0,6381.44,50293.62,21684.01,29.85,0.9939862542955327,1.43,14.590000000000002,Large,306.39
653,STATE WINE & SPIRITS,44266,Mommys Time Out Garganega/P,5.84,750.0,9.99,3494,20404.96,30781.15,20454.51,3385.0,375.13,8014.98,10376.19,33.71,0.9688036634230108,1.51,5.84,Large,636.56
480,BACARDI USA INC,3194,Grey Goose Cherry Noir Vodka,18.31,750.0,23.99,3497,64030.07,94295.54,64528.8,3846.0,3031.71,89286.27,30265.47,32.1,1.0997998284243637,1.47,18.31,Large,-6390.19
6785,PALM BAY INTERNATIONAL INC,26683,Heritance Svgn Bl,5.84,750.0,8.99,3500,20440.0,28426.38,8945.05,3162.0,354.09,13605.41,7986.38,28.09,0.9034285714285715,1.39,5.84,Large,1973.9199999999998
9165,ULTRA BEVERAGE COMPANY LLP,5525,Fernet-Branca Italian Liquer,18.24,750.0,24.99,3500,63840.0,87027.78,58689.96,3422.0,2696.6,68054.7,23187.78,26.64,0.9777142857142858,1.36,18.24,Large,1422.7199999999998
9815,WINE GROUP INC,23522,13 Celsius Svgn Bl,4.11,750.0,14.99,3506,14409.66,34041.23,16095.55,3137.0,349.55,27100.41,19631.57,57.67,0.8947518539646321,2.36,4.11,Large,1516.5900000000001
12546,JIM BEAM BRANDS COMPANY,1258,Jim Beam Black,17.03,750.0,22.99,3506,59707.18000000001,82331.75,68549.67,3525.0,2780.3,123880.97,22624.57,27.48,1.0054192812321734,1.38,17.03,Large,-323.57000000000005
2242,DELICATO VINEYARDS INC,13141,Noble Vines 181 Merlot Lodi,7.18,750.0,10.99,3512,25216.16,37650.2,20336.84,3580.0,397.93,7982.65,12434.04,33.03,1.0193621867881548,1.49,7.18,Large,-488.24
2000,SOUTHERN WINE & SPIRITS NE,8749,Lugny Les Charmes Macon,9.8,750.0,14.99,3514,34437.2,53034.02,23654.84,3398.0,378.93,19016.59,18596.82,35.07,0.9669891861126921,1.54,9.799999999999999,Large,1136.8000000000002
8892,TRINCHERO FAMILY ESTATES,31971,Trinchero Main St Cab Svgn,5.99,750.0,8.99,3515,21054.85,30880.65,16793.32,3435.0,381.81,11595.97,9825.8,31.82,0.9772403982930299,1.47,5.989999999999999,Large,479.20000000000005
9552,M S WALKER INC,294,Old Mexico Gold Tequila,6.79,1000.0,8.49,3520,23900.8,29570.67,3200.73,3483.0,3657.15,55551.82,5669.87,19.17,0.9894886363636364,1.24,6.79,Large,251.23
9552,M S WALKER INC,27361,Borsao Campo de Borja Red,5.99,750.0,8.99,3520,21084.8,32635.73,18682.91,3527.0,391.91,55551.82,11550.93,35.39,1.0019886363636363,1.55,5.99,Large,-41.93
660,SAZERAC NORTH AMERICA INC.,5027,99 Apples Schnapps Liqueur,7.51,750.0,12.99,3525,26472.75,46523.37,38160.61,3463.0,2731.2,17932.33,20050.62,43.1,0.9824113475177305,1.76,7.51,Large,465.62
1392,CONSTELLATION BRANDS INC,39599,R M Woodbridge Chard Cal,4.51,187.0,7.99,3528,15911.279999999999,26973.87,13609.76,3413.0,98.74,79528.99,11062.59,41.01,0.9674036281179138,1.7,4.51,Large,518.65
3252,E & J GALLO WINERY,6735,Gallo Twin Valley Chard Cal,6.53,1500.0,9.99,3528,23037.84,35440.95,18842.37,3505.0,784.44,61966.91,12403.11,35.0,0.9934807256235828,1.54,6.53,Large,150.19
480,BACARDI USA INC,8617,Bacardi Black,7.19,750.0,11.99,3529,25373.510000000002,39598.44,25799.34,3556.0,2802.55,89286.27,14224.93,35.92,1.0076508926041372,1.56,7.19,Large,-194.13000000000002
7153,PINE STATE TRADING CO,39691,Smith & Hook Lucia Cab Svgn,13.79,750.0,21.99,3532,48706.28,73005.35,40736.24,3365.0,373.88,15884.82,24299.07,33.28,0.952718006795017,1.5,13.79,Large,2302.93
8892,TRINCHERO FAMILY ESTATES,17163,Menage a Trois Cab Svgn,7.09,750.0,10.99,3533,25048.97,39084.41,23009.64,3459.0,383.92,11595.97,14035.44,35.91,0.979054627795075,1.56,7.090000000000001,Large,524.66
3960,DIAGEO NORTH AMERICA INC,2854,Talisker 10-Yr Single Malt,38.45,750.0,49.99,3534,135882.3,166564.47,122583.3,2953.0,2327.95,257032.07,30682.17,18.42,0.8355970571590265,1.23,38.449999999999996,Large,22339.45
4692,KOBRAND CORPORATION,25124,Jadot Burgundy Hills Wh 14,7.14,750.0,10.99,3539,25268.460000000003,38574.9,16188.27,3510.0,391.61,9139.38,13306.44,34.5,0.9918055948007912,1.53,7.140000000000001,Large,207.06
8004,SAZERAC CO INC,5390,Dr McGillicuddy's Peach,0.77,50.0,0.99,3540,2725.8,6936.93,2161.17,7007.0,364.14,50293.62,4211.13,60.71,1.9793785310734464,2.54,0.77,Large,-2669.59
17035,PERNOD RICARD USA,2648,Chivas Regal,12.21,375.0,16.49,3546,43296.66,57595.21,41823.45,3529.0,1382.21,123780.22,14298.55,24.83,0.9952058657642414,1.33,12.21,Large,207.57000000000002
8320,SHAW ROSS INT L IMP LTD,58,Gekkeikan Black & Gold Sake,9.28,750.0,12.99,3550,32944.0,43341.54,28145.64,3446.0,2715.12,3151.92,10397.54,23.99,0.9707042253521126,1.32,9.28,Large,965.1199999999999
2242,DELICATO VINEYARDS INC,16317,Noble Vines 446 Chard Monter,7.58,750.0,10.99,3551,26916.579999999998,38485.28,17269.64,3672.0,409.29,7982.65,11568.7,30.06,1.0340749084764855,1.43,7.579999999999999,Large,-917.1800000000001
7245,PROXIMO SPIRITS INC.,3981,Three Olives Berry Vodka,9.37,750.0,11.99,3554,33300.979999999996,40313.82,24417.5,3218.0,2535.09,38994.78,7012.84,17.4,0.9054586381541925,1.21,9.37,Large,3148.3199999999997
8004,SAZERAC CO INC,5202,Dr McGillicuddy's Vanilla,10.31,750.0,13.99,3562,36724.22,49437.09,32425.12,3491.0,2751.61,50293.62,12712.87,25.72,0.9800673778775969,1.35,10.31,Large,732.01
8892,TRINCHERO FAMILY ESTATES,13097,Menage a Trois Chard,5.99,750.0,9.99,3562,21336.379999999997,30668.32,17670.03,3218.0,357.32,11595.97,9331.94,30.43,0.9034250421111735,1.44,5.989999999999999,Large,2060.56
